STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-04,1,0,34,",0,13,+",82,",0,08,",4878,0,51.7,",0",59.3,",,,0",44.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-05,63,0,43,",0,01,",88,",0,30,",5007,0,62.8,",0",72.2,",,,0",53.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-06,254,0,53,",0,18,+",99,",0,29,",5041,0,70.2,",0",78.5,",,,0",62,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-07,581,0,62,",0,08,",90,",0,28,",0,0,75.5,",0",83,",,,0",68.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-08,948,0,60,",0,06,+",93,",0,25,",0,0,76.8,",0",84.6,",,,0",69.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-09,1174,0,47,",0,19,",93,",0,09,",36,0,71.3,",0",79.3,",,,0",63.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-10,1235,0,35,",0,29,",83,",0,06,+",268,0,59.5,",0",66,",,,0",53,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-11,1235,0,21,",0,18,",68,",0,05,",859,0,45.3,",0",52.1,",,,0",38.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1959-12,1235,0,11,"1,0,23,",57,"1,0,13,",1651,0,38.6,"1,0",44.1,"1,,,0",33.1,"1,,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-01,0,0,20,",0,12,",51,",0,03,",2607,0,34.2,",0",39.3,",,,0",29.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-02,0,0,19,",0,03,",54,",0,11,+",3440,0,36.3,",0",42.6,",,,0",29.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-03,0,0,15,",0,11,",72,",0,28,",4422,0,33.3,",0",39.7,",,,0",26.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-04,6,0,34,",0,11,",88,",0,25,",4800,0,52.6,",0",61.1,",,,0",44.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-05,25,0,43,"1,0,02,",82,"1,0,16,",4916,0,61.7,"1,0",69.5,"1,,,0",54,"1,,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-06,202,0,55,",0,11,+",89,",0,30,",4918,0,70.9,",0",78.6,",,,0",63.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-07,488,0,62,",0,06,",90,",0,09,",0,0,74.2,",0",81.9,",,,0",66.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-08,771,0,59,",0,26,+",91,",0,03,",0,0,74.1,",0",81.5,",,,0",66.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-09,862,0,53,",0,23,",87,",0,01,",20,0,67.3,",0",73.8,",,,0",60.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-10,875,0,39,",0,24,",80,",0,11,",270,0,57.4,",0",64.7,",,,0",50,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-11,875,0,32,",0,08,",66,",0,16,",744,0,49.2,",0",55.7,",,,0",42.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1960-12,875,0,8,",0,13,",60,",0,05,",1787,0,31.4,",0",38.3,",,,0",24.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-01,0,0,5,",0,25,",52,",0,14,+",2945,0,27.6,",0",33.2,",,,0",22,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-02,0,0,-1,",0,02,",60,",0,24,+",3785,0,35,",0",41.5,",,,0",28.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-03,0,0,18,",0,18,+",65,",0,28,",4553,0,40.2,",0",46.9,",,,0",33.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-04,0,0,34,",0,09,+",71,",0,26,",5079,0,47.5,",0",53.9,",,,0",41,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-05,4,0,42,",0,27,",81,",0,25,",5288,0,58.4,",0",66.5,",,,0",50.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-06,125,0,52,",0,16,",92,",0,30,+",5299,0,68.6,",0",77.6,",,,0",59.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-07,474,0,61,",0,07,",94,",0,22,",0,0,76.2,",0",84.3,",,,0",68.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-08,793,0,57,",0,14,",91,",0,31,+",0,0,75.3,",0",82.7,",,,0",68,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-09,1061,0,46,",0,30,+",94,",0,05,",29,0,72.9,",0",81.7,",,,0",64.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-10,1085,0,35,",0,28,",83,",0,07,",226,0,59.4,",0",68.2,",,,0",50.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-11,1085,0,29,",0,28,+",70,",0,06,+",767,0,47,",0",54,",,,0",39.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1961-12,1085,0,15,",0,16,",55,",0,05,",1724,0,34.1,",0",40,",,,0",28.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-01,0,0,11,",0,31,",54,",0,06,",2795,0,30.5,",0",37.5,",,,0",23.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-02,0,0,3,",0,11,",48,",0,05,",3769,0,30.2,",0",36.5,",,,0",23.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-03,0,0,14,",0,04,+",64,",0,28,",4554,0,39.7,",0",47.7,",,,0",31.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-04,0,0,30,",0,04,",81,",0,25,+",5037,0,48.9,",0",57,",,,0",40.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-05,65,0,42,",0,13,",91,",0,19,",5185,0,62.3,",0",72.4,",,,0",52.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-06,265,0,54,",0,14,+",94,",0,18,",5195,0,71.3,",0",80.5,",,,0",62.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-07,517,0,58,",0,18,",92,",0,09,",0,0,73.1,",0",82.3,",,,0",64,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-08,728,0,55,",0,24,",91,",0,08,",9,0,71.5,",0",79.6,",,,0",63.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-09,786,0,41,",0,22,",85,",0,14,",98,0,64,",0",72.5,",,,0",55.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-10,793,0,30,",0,30,",81,",0,12,",387,0,55.9,",0",64.5,",,,0",47.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-11,793,0,25,",0,07,",63,",0,29,",1062,0,42.5,",0",49.9,",,,0",35.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1962-12,793,0,5,"1,0,31,+",68,"1,0,01,",2010,0,32.1,"2,0",39.1,"1,,,0",25,"1,,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-01,0,0,5,",0,24,",47,",0,20,",3097,0,29.9,",0",36.7,",,,0",23.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-02,0,0,-2,",0,08,",47,",0,18,+",4115,0,28.7,",0",36.5,",,,0",20.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-03,0,0,26,",0,01,",72,",0,28,",4841,0,41.6,",0",48.8,",,,0",34.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-04,0,0,33,",0,05,",82,",0,18,",5232,0,52,",0",61.7,",,,0",42.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-05,24,0,40,",0,01,",85,",0,09,",5419,0,59.7,",0",69.6,",,,0",49.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-06,205,0,54,",0,02,",98,",0,27,",5426,0,70.8,",0",80.4,",,,0",61.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-07,535,0,55,",0,09,",102,",0,01,",0,0,75.6,",0",85.5,",,,0",65.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-08,764,0,53,",0,26,+",90,",0,04,",1,0,72.4,",0",81.3,",,,0",63.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-09,825,0,40,",0,24,",85,",0,19,",118,0,63.1,",0",71.9,",,,0",54.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-10,836,0,38,",0,30,",82,",0,17,",314,0,59,",0",69.2,",,,0",48.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-11,836,0,32,",0,25,",65,",0,18,",778,0,49.5,",0",56.2,",,,0",42.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1963-12,836,0,12,",0,21,+",55,",0,08,",1866,0,29.9,",0",35.5,",,,0",24.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-01,0,X,10,",X,14,",51,",X,21,",2843,X,33.5,",X",40.2,",,,X",26.8,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-02,0,X,17,",X,10,",51,",X,05,",3817,X,31.4,",X",37.9,",,,X",25,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-03,0,X,21,",X,31,",55,",X,17,+",4597,X,39.8,",X",47.6,",,,X",32.1,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-04,0,X,26,",X,01,",82,",X,18,",5135,X,47.1,",X",54.7,",,,X",39.5,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-05,67,X,39,",X,02,",89,",X,23,",5261,X,63.1,",X",73.8,",,,X",52.4,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-06,253,X,49,",X,03,+",99,",X,30,",5288,X,70.3,",X",80.1,",,,X",60.5,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-07,547,X,58,",X,31,+",98,",X,01,",0,X,74.5,",X",82.4,",,,X",66.5,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-08,769,X,54,",X,10,",89,",X,24,",0,X,72.2,",X",81.3,",,,X",63.1,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-09,912,X,48,",X,16,",92,",X,05,",44,X,68.3,",X",77.5,",,,X",59,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-10,915,X,36,",X,24,",77,",X,18,+",334,X,55.7,",X",64.8,",,,X",46.7,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-11,915,X,25,",X,23,+",71,",X,13,",819,X,48.8,",X",57.5,",,,X",40.2,",,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1964-12,915,X,17,"1,X,19,",56,"1,X,25,",1647,X,36.4,"2,X",42.7,"1,,,X",30.1,"1,,,X"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-01,0,0,5,",0,15,",59,",0,09,",2780,0,28.5,",0",34.8,",,,0",22.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-02,0,0,10,",0,05,",62,",0,08,",3696,0,32.3,",0",39.8,",,,0",24.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-03,0,0,19,",0,21,",59,",0,04,",4515,0,38.6,",0",46,",,,0",31.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-04,0,0,27,",0,01,",77,",0,30,",5017,0,48.3,",0",57,",,,0",39.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-05,51,0,43,",0,07,",91,",0,26,",5168,0,61.8,",0",70.8,",,,0",52.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-06,166,0,50,",0,17,+",95,",0,29,",5197,0,67.9,",0",77.8,",,,0",58,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-07,389,0,56,",0,07,",91,",0,25,",0,0,72.2,",0",80.9,",,,0",63.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-08,628,0,46,",0,31,",89,",0,27,",15,0,72.2,",0",80.4,",,,0",64.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-09,723,0,45,",0,28,",90,",0,18,",76,0,66.1,",0",73.5,",,,0",58.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-10,724,0,32,",0,29,",75,",0,19,",370,0,55.5,",0",64.3,",,,0",46.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-11,724,0,29,",0,30,",73,",0,04,",960,0,45.3,",0",52.7,",,,0",38,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1965-12,724,0,16,",0,27,",56,",0,31,",1778,0,38.6,",0",45.3,",,,0",31.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-01,0,0,7,",0,28,",62,",0,01,",2824,0,31.2,",0",37.9,",,,0",24.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-02,0,0,8,",0,20,",58,",0,12,",3699,0,33.8,",0",40.9,",,,0",26.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-03,0,0,24,",0,28,",57,",0,24,+",4414,0,41.9,",0",49.5,",,,0",34.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-04,0,0,33,",0,01,",74,",0,25,",4940,0,47.5,",0",55.4,",,,0",39.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-05,4,0,34,",0,10,",79,",0,23,",5202,0,56.7,",0",65.1,",,,0",48.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-06,169,0,50,",0,01,",95,",0,24,",5218,0,70,",0",79.5,",,,0",60.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-07,540,0,59,",0,22,+",104,",0,03,",0,0,77,",0",86.7,",,,0",67.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-08,834,0,58,",0,14,+",91,",0,01,",0,0,74.5,",0",82.7,",,,0",66.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-09,931,0,47,",0,16,",91,",0,02,",63,0,66.1,",0",73.7,",,,0",58.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-10,931,0,30,",0,31,",74,",0,16,",366,0,55.2,",0",63.7,",,,0",46.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-11,931,0,28,",0,23,",67,",0,02,",886,0,47.6,",0",55,",,,0",40.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1966-12,931,0,15,",0,04,+",61,",0,08,",1798,0,35.6,",0",41.5,",,,0",29.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-01,0,0,11,",0,19,",64,",0,24,",2687,0,36.3,",0",43.1,",,,0",29.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-02,0,0,0,",0,13,",52,",0,16,",3728,0,27.8,",0",35.2,",,,0",20.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-03,0,0,7,",0,19,",64,",0,11,",4663,0,34.9,",0",41.7,",,,0",28.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-04,0,0,30,",0,12,",75,",0,03,",5221,0,46.4,",0",54.3,",,,0",38.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-05,0,0,40,",0,08,+",73,",0,20,",5633,0,51.7,",0",57.7,",,,0",45.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-06,76,0,45,",0,01,",87,",0,25,",5658,0,66.7,",0",74.2,",,,0",59.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-07,333,0,59,",0,06,",89,",0,12,",0,0,73.3,",0",79.7,",,,0",67,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-08,534,0,58,",0,31,+",85,",0,10,+",4,0,71.3,",0",77.6,",,,0",65.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-09,593,0,45,",0,23,",84,",0,19,+",80,0,64.4,",0",72.8,",,,0",56,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-10,608,0,34,",0,30,",84,",0,05,+",392,0,55.4,",0",62.7,",,,0",48.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-11,608,0,20,",0,16,+",66,",0,03,",1109,0,41.1,",0",47.4,",,,0",34.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1967-12,608,0,18,",0,02,+",56,",0,19,",1986,0,36.7,",0",42.7,",,,0",30.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-01,0,0,0,",0,09,",49,",0,21,",3207,0,25.6,",0",32.3,",,,0",18.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-02,0,0,5,",0,21,",45,",0,02,",4284,0,27.9,",0",35.1,",,,0",20.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-03,0,0,16,",0,03,",64,",0,30,",5051,0,40.2,",0",46.9,",,,0",33.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-04,0,0,31,",0,06,",70,",0,13,+",5485,0,50.5,",0",58.7,",,,0",42.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-05,2,0,42,",0,08,",78,",0,17,",5740,0,56.8,",0",64.3,",,,0",49.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-06,115,0,55,",0,05,+",97,",0,30,",5762,0,68.1,",0",74.9,",,,0",61.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-07,486,0,59,",0,30,",98,",0,16,",0,0,77,",0",84.5,",,,0",69.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-08,820,0,58,",0,28,+",94,",0,25,",0,0,75.8,",0",83.3,",,,0",68.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-09,977,0,54,",0,30,",85,",0,22,",3,0,70.1,",0",78.1,",,,0",62.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-10,992,0,39,",0,31,+",79,",0,01,",231,0,58.2,",0",64.9,",,,0",51.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-11,992,0,32,",0,30,",73,",0,02,",783,0,46.6,",0",51.8,",,,0",41.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1968-12,992,0,9,",0,10,",58,",0,04,",1775,0,33,",0",38.6,",,,0",27.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-01,0,0,11,",0,28,",47,",0,31,+",2822,0,31.2,",0",36.6,",,,0",25.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-02,0,0,15,",0,16,",41,",0,25,+",3779,0,30.8,",0",35.1,",,,0",26.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-03,0,0,19,",0,12,",60,",0,25,+",4611,0,38.1,",0",44.4,",,,0",31.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-04,1,0,26,",0,01,",80,",0,26,",4994,0,52.3,",0",60.2,",,,0",44.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-05,48,0,46,",0,01,",99,",0,29,",5144,0,61.7,",0",69.8,",,,0",53.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-06,232,0,58,",0,04,",91,",0,29,",5144,0,71.1,",0",77.6,",,,0",64.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-07,541,0,60,",0,07,",97,",0,17,",0,0,75,",0",82,",,,0",67.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-08,924,0,58,",0,22,",97,",0,25,",0,0,77.4,",0",85.6,",,,0",69.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-09,1067,0,47,",0,30,",91,",0,01,",39,0,68.5,",0",76.7,",,,0",60.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-10,1093,0,32,",0,24,",83,",0,12,",279,0,58.1,",0",66.9,",,,0",49.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-11,1093,0,27,",0,22,",69,",0,03,",813,0,47.2,",0",53.8,",,,0",40.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1969-12,1093,0,17,",0,25,",61,",0,11,",1736,0,35.2,",0",40.6,",,,0",29.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-01,0,0,6,",0,09,",49,",0,29,",2924,0,26.7,",0",32.6,",,,0",20.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-02,0,0,13,",0,26,+",54,",0,25,+",3812,0,33.3,",0",40.2,",,,0",26.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-03,0,0,22,",0,30,+",54,",0,27,+",4664,0,37.5,",0",43.3,",,,0",31.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-04,0,0,31,",0,01,",72,",0,26,+",5115,0,49.9,",0",57.5,",,,0",42.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-05,38,0,38,",0,07,",87,",0,10,",5255,0,61.7,",0",69.8,",,,0",53.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-06,202,0,54,",0,14,",91,",0,12,",5260,0,70.3,",0",77.8,",,,0",62.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-07,573,0,65,",0,21,",93,",0,18,",0,0,77,",0",84.3,",,,0",69.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-08,956,0,62,",0,25,",93,",0,02,",0,0,77.3,",0",85.4,",,,0",69.3,",,,0"
